state,SUM,latitude,longitude
Washington,1,47.1745,-119.318
Indiana,1,41.5936,-87.4362
Delaware,1,39.7476,-75.5659
Missouri,1,38.5319,-90.2769
Washington,1,47.0963,-122.356
Texas,1,30.2034,-97.2984
Illinois,1,38.6125,-90.0993
Tennessee,1,36.3454,-86.9315
Alabama,1,30.6998,-88.0671
Arizona,1,33.3371,-111.855
Oregon,1,45.2615,-122.687
New York,1,42.6376,-73.7596
California,1,34.171,-118.149
Texas,1,29.8893,-95.4141
Florida,1,30.1686,-81.5522
Louisiana,1,29.9616,-90.1224
Florida,1,25.9006,-80.2419
Washington,1,47.1784,-119.322
Ohio,1,39.9497,-83.0364
Florida,1,28.5568,-81.1597
Arkansas,1,34.7651,-92.2847
Indiana,1,37.9677,-87.3948
Indiana,1,39.2974,-85.9581
California,1,37.6826,-122.122
Arizona,1,33.0767,-111.734
Washington,1,47.4439,-122.112
California,1,37.9951,-121.304
California,1,37.9957,-121.302
Arkansas,1,33.1684,-92.8504
Florida,1,26.6225,-81.8638
Ohio,1,41.5201,-81.4534
Texas,1,32.697,-97.4418
Florida,1,28.557,-81.1622
California,1,37.3033,-120.479
Florida,1,28.3656,-82.188
New Jersey,1,39.9217,-75.1179
Maryland,1,39.6034,-76.0791
North Carolina,1,35.2479,-80.7456
Alabama,1,30.6965,-88.1146
Wisconsin,1,42.9756,-87.9802
Louisiana,1,32.4647,-93.8017
Massachusetts,1,42.2517,-71.8088
Georgia,1,31.1735,-83.7771
California,1,38.0031,-121.299
Missouri,1,37.1838,-93.2678
Wisconsin,1,43.1912,-87.9248
Mississippi,1,32.3268,-90.1929
North Carolina,1,35.7476,-78.6499
Colorado,1,38.8471,-104.739
California,1,32.571,-116.919
North Carolina,1,35.2384,-80.7434
Arizona,1,33.4538,-112.074
California,1,37.8018,-120.727
Iowa,1,42.5729,-92.1649
Alabama,1,30.6965,-88.1146
Oregon,1,43.2278,-123.325
North Carolina,1,35.4455,-80.873
Maryland,1,39.4265,-77.3856
West Virginia,1,38.3573,-81.7446
North Carolina,1,35.4309,-83.4474
South Carolina,1,34.714,-80.7972
Ohio,1,39.1515,-84.4037
California,1,32.5812,-116.904
Pennsylvania,1,40.4709,-80.0535
Wyoming,1,44.2911,-105.502
Washington,1,47.0918,-122.206
Florida,1,26.7615,-80.0575
California,1,33.9721,-118.364
Wisconsin,1,43.1701,-87.9161
North Carolina,1,35.4178,-83.4443
Alabama,1,32.1987,-85.0321
Georgia,1,34.9523,-85.1637
Michigan,1,42.3437,-83.3378
Florida,1,27.4878,-82.5333
New Mexico,1,35.093,-106.644
Texas,1,30.2748,-97.6849
Massachusetts,1,42.5427,-70.9496
Texas,1,29.6537,-95.4568
Indiana,1,39.7994,-86.1479
Missouri,1,38.9828,-94.4562
Texas,1,33.1865,-101.376
Minnesota,1,45.0047,-93.3057
Florida,1,26.7032,-80.2209
Massachusetts,1,42.2738,-71.102
Louisiana,1,30.4409,-91.1825
California,1,37.3564,-121.802
Texas,1,29.9371,-95.4867
Washington,1,48.536,-118.991
Texas,1,29.3265,-98.5585
Georgia,1,32.2047,-81.3461
California,1,34.0255,-118.314
Illinois,1,41.8789,-87.7734
California,1,34.1536,-119.18
Maryland,1,39.2961,-76.5851
Illinois,1,42.2775,-89.122
North Carolina,1,35.7134,-82.0362
Arkansas,1,34.234,-92.0278
Nevada,1,36.1147,-115.173
Texas,1,29.6591,-95.3586
New York,1,42.9225,-78.8249
California,1,37.3336,-121.879
California,1,34.0202,-118.162
Ohio,1,39.8622,-84.127
Kansas,1,37.4636,-98.416
Kansas,1,37.6719,-97.5106
Connecticut,1,41.3126,-73.4484
Illinois,1,41.7434,-87.5503
Mississippi,1,32.4456,-89.4742
Nebraska,1,41.3068,-95.995
Tennessee,1,35.0482,-89.872
Pennsylvania,1,40.0222,-75.1539
Texas,1,32.9048,-96.72
South Carolina,1,34.8221,-82.4666
California,1,33.8619,-118.186
New Mexico,1,35.5217,-108.734
California,1,34.0991,-117.567
New York,1,41.5652,-74.0788
Ohio,1,41.4883,-81.6526
Tennessee,1,35.047,-90.0966
Michigan,1,42.2757,-83.3125
Alabama,1,30.655,-88.0691
Indiana,1,41.0929,-85.0568
California,1,33.8616,-118.152
Illinois,1,41.8844,-87.7568
Florida,1,28.0607,-81.9775
New Jersey,1,40.7401,-74.2057
Arizona,1,32.2235,-110.873
Alabama,1,30.657,-88.149
Illinois,1,41.8272,-87.6339
Georgia,1,32.822,-83.679
New Jersey,1,40.917,-74.1561
Tennessee,1,36.1669,-86.7607
Ohio,1,41.488,-81.6516
Michigan,1,42.3583,-83.2102
Illinois,1,41.619,-87.643
Illinois,1,38.6023,-90.0737
Mississippi,1,31.5476,-91.3584
Minnesota,1,44.9412,-93.2311
Washington,1,47.6712,-122.358
Pennsylvania,1,41.0589,-75.327
North Carolina,1,34.6577,-77.1709
Texas,1,31.7591,-106.48
Wisconsin,1,43.1731,-89.7957
Arkansas,1,34.9612,-92.6465
Maryland,1,39.3446,-76.6804
New Hampshire,1,43.352,-71.5812
California,1,37.6082,-120.989
Tennessee,1,36.1831,-86.7726
North Carolina,1,35.6618,-81.9732
Indiana,1,41.6667,-86.2753
New York,1,42.9313,-78.8393
Oklahoma,1,35.4908,-96.895
California,1,33.7803,-116.953
Pennsylvania,1,40.4677,-79.8876
New York,1,40.7495,-73.9893
Michigan,1,42.709,-83.3799
Texas,1,29.469,-98.5285
District of Columbia,1,38.9073,-77.0033
Nevada,1,36.1619,-115.118
Tennessee,1,35.8636,-88.7577
Michigan,1,42.4052,-82.9682
Illinois,1,38.6581,-89.9943
Virginia,1,37.5644,-77.4438
California,1,33.897,-118.243
Colorado,1,39.633,-104.812
California,1,36.7196,-119.798
Indiana,1,41.6734,-86.2485
Delaware,1,39.7561,-75.5244
New Jersey,1,40.6523,-74.1856
Florida,1,30.2992,-81.7434
New Jersey,1,40.7368,-74.2127
California,1,34.5727,-117.894
Louisiana,1,32.4346,-93.7176
Oklahoma,1,35.4424,-97.5611
Tennessee,1,36.2454,-86.7767
Maryland,1,39.2634,-76.6411
California,1,34.7196,-117.961
Pennsylvania,1,40.0001,-75.0721
Ohio,1,39.3789,-84.5386
District of Columbia,1,38.8446,-76.989
North Carolina,1,35.2509,-80.6507
Texas,1,30.1475,-94.0059
Maryland,1,39.2956,-76.6852
Arizona,1,33.4078,-111.615
Wisconsin,1,42.8138,-87.8384
Arizona,1,33.4078,-111.615
Texas,1,32.3898,-95.2786
Texas,1,32.6961,-97.1261
California,1,34.2568,-118.433
Mississippi,1,31.3579,-89.1712
Kansas,1,39.0725,-94.6445
Kentucky,1,38.203,-85.2329
Ohio,1,41.4993,-81.6944
Washington,1,47.6906,-122.358
Tennessee,1,35.1495,-89.9548
Virginia,1,37.5064,-77.4701
Ohio,1,41.4993,-81.6944
Michigan,1,42.25,-83.1493
New Mexico,1,32.3038,-106.762
California,1,32.7152,-117.162
California,1,37.7553,-122.189
Indiana,1,41.0743,-85.272
Michigan,1,42.4141,-83.1796
Arkansas,1,34.5461,-90.6413
North Carolina,1,34.9769,-78.8682
South Carolina,1,33.7996,-79.0362
Florida,1,26.2214,-80.1338
North Carolina,1,35.9942,-78.8754
Illinois,1,40.1372,-87.6385
Texas,1,31.7982,-95.1432
California,1,33.9415,-118.279
North Carolina,1,35.5547,-79.2381
California,1,33.9655,-118.047
Kentucky,1,38.2346,-85.7906
New Jersey,1,40.7294,-74.1393
Pennsylvania,1,40.0229,-75.168
Illinois,1,41.8847,-87.6242
Alabama,1,31.8383,-86.9487
Illinois,1,41.8698,-87.7229
Louisiana,1,30.5494,-92.0861
California,1,35.3325,-118.992
Missouri,1,38.7355,-90.3565
Virginia,1,38.0881,-78.8725
Maryland,1,39.2558,-76.4845
Indiana,1,38.9868,-86.3893
Mississippi,1,32.3238,-90.2278
Missouri,1,38.6302,-90.1935
Texas,1,29.4026,-98.5243
Missouri,1,38.6678,-90.2664
Michigan,1,42.4129,-83.2574
Texas,1,30.7102,-94.9339
New York,1,40.6652,-73.9398
Louisiana,1,29.9637,-90.1217
Louisiana,1,32.4683,-93.7866
Washington,1,47.6765,-117.435
North Carolina,1,35.9784,-80.0071
Texas,1,29.5296,-98.4111
Georgia,1,32.814,-83.6571
West Virginia,1,38.5281,-81.631
Iowa,1,43.4042,-94.8253
Ohio,1,39.2125,-84.581
District of Columbia,1,38.9044,-76.9477
Florida,1,28.2639,-80.7214
California,1,37.9405,-122.366
Illinois,1,41.7486,-87.648
Illinois,1,41.7043,-87.6206
Tennessee,1,35.0029,-89.9369
California,1,34.0156,-118.27
Ohio,1,39.1495,-84.5618
Florida,1,30.2643,-81.5981
California,1,34.0707,-118.212
Texas,1,29.5923,-95.198
Florida,1,30.4203,-81.6651
Indiana,1,39.7912,-85.9714
Florida,1,27.1,-82.4489
Indiana,1,39.0326,-87.174
Tennessee,1,35.1201,-90.0063
Florida,1,27.0423,-82.2368
Missouri,1,38.6094,-90.2246
Wisconsin,1,43.0142,-87.914
Ohio,1,40.8005,-81.3361
Texas,1,30.3135,-97.7569
California,1,33.828,-118.219
Nevada,1,36.1665,-115.12
Alabama,1,30.653,-88.1399
Virginia,1,36.9795,-76.4163
Alabama,1,34.5841,-86.9596
California,1,32.7172,-117.113
Illinois,1,41.7904,-87.6814
California,1,34.2632,-118.298
Oklahoma,1,35.4656,-97.5098
District of Columbia,1,38.9485,-77.0256
Florida,1,28.6199,-81.4125
California,1,32.7272,-117.069
Illinois,1,41.8104,-87.6675
New York,1,43.1647,-77.6386
Ohio,1,39.1127,-84.5703
Alabama,1,33.5643,-86.3074
California,1,34.258,-118.299
Georgia,1,33.8447,-83.9097
Florida,1,26.6976,-80.1598
Michigan,1,42.5377,-83.1531
California,1,37.7642,-122.173
Florida,1,25.916,-80.1825
Texas,1,30.1958,-97.7029
Missouri,1,38.8376,-90.6962
Illinois,1,41.7563,-89.6947
Florida,1,30.4527,-87.2207
Arkansas,1,35.4153,-93.1131
Washington,1,46.307,-119.364
Florida,1,28.0081,-82.4019
California,1,34.1214,-116.031
Indiana,1,41.6036,-87.3709
South Carolina,1,32.2968,-81.1006
North Carolina,1,36.2832,-76.9759
California,1,38.7032,-121.336
California,1,38.6639,-121.28
Illinois,1,41.7904,-87.6814
Texas,1,29.9187,-95.6846
Alabama,1,34.1777,-86.7337
Georgia,1,34.2459,-83.8843
Louisiana,1,29.9307,-91.6077
Illinois,1,41.7485,-87.6552
Illinois,1,41.6818,-87.6325
Louisiana,1,29.9307,-91.6077
North Carolina,1,34.6106,-78.9717
Michigan,1,43.0746,-83.714
Ohio,1,39.241,-84.277
Florida,1,26.7433,-80.0566
New Jersey,1,40.8337,-74.7033
South Dakota,1,44.0458,-103.203
Missouri,1,38.7446,-90.5994
South Carolina,1,33.8611,-78.7522
Arkansas,1,34.245,-92.0624
Montana,1,48.6666,-112.918
South Carolina,1,33.5217,-81.6927
Ohio,1,41.5058,-81.6271
Wisconsin,1,43.0852,-89.3634
Ohio,1,41.4857,-81.6029
Montana,1,48.3911,-114.035
Nevada,1,39.8224,-119.662
New Jersey,1,40.8515,-74.7329
South Carolina,1,34.9177,-82.1024
Missouri,1,38.6551,-90.2082
Michigan,1,42.5377,-83.1531
Missouri,1,39.0816,-94.4883
Georgia,1,33.7723,-84.5077
Missouri,1,38.6549,-90.2061
Florida,1,25.6713,-80.3698
Maryland,1,39.1899,-77.2418
Florida,1,26.7899,-80.054
California,1,34.2066,-118.365
Tennessee,1,35.3207,-84.656
New Jersey,1,39.8984,-75.0734
North Carolina,1,34.6111,-78.9743
California,1,33.9017,-118.173
Florida,1,27.8943,-82.2821
California,1,33.8216,-117.12
Florida,1,27.0805,-80.4104
Missouri,1,38.6199,-90.3511
South Carolina,1,34.9126,-80.9979
California,1,37.7979,-122.24
Colorado,1,38.2405,-104.632
Pennsylvania,1,40.0194,-76.3509
Texas,1,32.1574,-94.3374
Florida,1,26.7633,-81.4448
Alabama,1,30.7274,-88.1047
Missouri,1,38.0561,-91.2891
Pennsylvania,1,40.6078,-75.4735
Tennessee,1,34.9885,-85.2934
Texas,1,29.8192,-95.5029
Arkansas,1,34.7571,-92.2689
District of Columbia,1,38.8998,-76.9316
District of Columbia,1,38.9583,-77.0282
Texas,1,29.8192,-95.5029
Tennessee,1,35.033,-90.0075
Washington,1,46.6725,-120.458
Tennessee,1,35.1706,-90.0421
South Carolina,1,34.0443,-80.9417
Pennsylvania,1,40.0425,-75.0766
Michigan,1,42.3578,-83.2201
Montana,1,46.1969,-114.1
Texas,1,29.2993,-94.7909
Washington,1,47.8912,-117.684
California,1,36.7942,-119.844
Florida,1,27.3581,-80.3718
Mississippi,1,32.3054,-90.2305
Oklahoma,1,35.6265,-95.9408
California,1,33.9483,-118.274
Tennessee,1,36.0385,-83.9117
Oklahoma,1,35.6265,-95.9408
Texas,1,29.7604,-95.3698
West Virginia,1,39.824,-80.6848
Texas,1,32.6305,-97.0878
California,1,33.9644,-118.288
Texas,1,32.1764,-94.3587
Nebraska,1,41.2553,-95.9477
North Carolina,1,35.2263,-80.3214
Florida,1,25.83,-80.2046
Maryland,1,39.3072,-76.6647
California,1,34.1527,-118.59
Texas,1,32.8664,-96.8765
Arizona,1,32.6994,-114.645
Texas,1,29.3808,-94.7644
Pennsylvania,1,40.1514,-75.3222
Illinois,1,41.723,-87.6628
West Virginia,1,39.6559,-79.588
Florida,1,25.7829,-80.1983
Ohio,1,39.1145,-84.5157
California,1,36.8131,-119.765
North Carolina,1,35.6774,-80.2564
Texas,1,31.8368,-102.491
Florida,1,28.0519,-81.9607
California,1,38.5403,-121.474
Indiana,1,41.6007,-87.4615
Alabama,1,32.9168,-85.9528
Georgia,1,34.3852,-85.3983
Missouri,1,38.6643,-90.257
Ohio,1,39.9426,-83.0483
North Carolina,1,35.13,-80.9013
Kentucky,1,38.2346,-85.7906
Oklahoma,1,34.6306,-98.3874
Florida,1,26.7119,-80.1173
Ohio,1,39.9531,-83.1461
California,1,36.6769,-121.612
Kansas,1,38.9403,-95.2563
North Carolina,1,35.2671,-80.8393
Minnesota,1,44.9537,-93.2461
Minnesota,1,45.0031,-93.3033
California,1,33.8873,-118.224
Minnesota,1,47.8763,-95.0169
Louisiana,1,32.4064,-91.1893
Nebraska,1,41.1907,-95.9935
Minnesota,1,44.0364,-91.6462
Georgia,1,34.7571,-84.9194
New York,1,40.8568,-73.8899
Tennessee,1,35.1853,-89.869
Illinois,1,40.4674,-87.6637
Georgia,1,32.0396,-81.1101
Arizona,1,33.3721,-112.575
North Carolina,1,35.5547,-79.2381
Pennsylvania,1,39.839,-75.3743
Alabama,1,33.4382,-86.9326
Texas,1,31.8556,-102.373
Ohio,1,40.1134,-83.0114
Florida,1,28.3737,-82.6683
Ohio,1,39.7298,-84.2401
Florida,1,27.4206,-81.3747
North Carolina,1,34.982,-80.3636
Alabama,1,33.4843,-86.861
California,1,36.7141,-119.787
Kansas,1,37.7017,-97.3219
Illinois,1,42.2902,-89.1072
California,1,34.0798,-118.237
California,1,38.5093,-121.511
Texas,1,29.6135,-95.4061
Illinois,1,42.0912,-88.2939
Tennessee,1,35.6105,-84.6213
Illinois,1,41.6864,-87.5316
Texas,1,32.0228,-96.2642
Alabama,1,32.3816,-86.2241
Nevada,1,36.1921,-115.131
North Carolina,1,35.4682,-79.1722
Mississippi,1,34.6785,-90.3097
Nevada,1,36.1921,-115.131
Michigan,1,42.4276,-82.9921
Louisiana,1,29.992,-91.8184
Alabama,1,34.6221,-86.5766
New Hampshire,1,43.349,-70.974
New York,1,43.1835,-77.5817
Texas,1,32.4772,-94.735
Louisiana,1,32.541,-93.6484
Arizona,1,33.3857,-111.929
Arizona,1,33.537,-112.272
California,1,37.9321,-121.262
Indiana,1,41.7403,-86.2383
Wisconsin,1,45.405,-91.8686
Mississippi,1,33.8001,-89.7942
Louisiana,1,32.4816,-93.884
Georgia,1,31.1724,-81.4951
Illinois,1,41.759,-87.5684
Missouri,1,39.7533,-94.7956
Louisiana,1,32.516,-93.7321
Indiana,1,39.3461,-85.4918
Tennessee,1,35.6339,-88.8094
Georgia,1,32.4443,-83.7135
Montana,1,46.885,-114.039
Virginia,1,36.8234,-76.3276
Kansas,1,39.8581,-95.5401
Pennsylvania,1,40.0394,-75.1536
Kansas,1,39.8209,-100.522
Kentucky,1,38.1857,-85.7005
North Dakota,1,46.7676,-96.7999
New York,1,40.7027,-73.7835
Oklahoma,1,36.1012,-95.7478
Virginia,1,36.8806,-76.4024
Florida,1,27.4548,-80.3448
Alabama,1,30.3928,-88.1543
North Carolina,1,35.8447,-81.8165
Louisiana,1,29.9138,-90.0178
California,1,34.1304,-117.226
Tennessee,1,35.1793,-89.9911
New Mexico,1,36.7386,-108.192
Tennessee,1,35.6339,-88.8094
Maryland,1,39.0104,-76.5813
Georgia,1,32.5938,-83.6273
Ohio,1,41.1746,-81.3711
Florida,1,25.8824,-80.2358
California,1,32.7532,-117.107
Wisconsin,1,43.0486,-87.9477
Virginia,1,36.8839,-76.1807
Ohio,1,39.134,-84.5473
California,1,33.9505,-118.235
Arkansas,1,34.7351,-92.2946
Oregon,1,45.4631,-122.718
Ohio,1,41.5374,-81.5919
Texas,1,30.0751,-95.4897
California,1,39.1349,-121.67
North Carolina,1,34.8888,-79.0278
Texas,1,31.7591,-106.48
New York,1,41.4644,-74.3734
Texas,1,32.858,-95.7636
Kentucky,1,38.2253,-85.796
District of Columbia,1,38.8589,-77.008
Indiana,1,41.5861,-87.4821
Ohio,1,41.5378,-81.5919
Arkansas,1,34.4789,-93.0614
Minnesota,1,45.6498,-94.2223
Florida,1,28.5784,-81.239
California,1,36.7503,-119.787
Georgia,1,31.9612,-83.4644
Mississippi,1,32.3214,-90.1836
Arkansas,1,35.4596,-94.3407
Tennessee,1,35.0029,-89.9369
Arizona,1,33.4805,-112.172
Oregon,1,44.0387,-116.98
Georgia,1,33.6866,-84.4185
Florida,1,30.7817,-85.5138
Georgia,1,33.1202,-85.2172
Ohio,1,39.9606,-82.9582
Texas,1,29.9615,-95.4505
Louisiana,1,29.9405,-90.0977
Indiana,1,41.6923,-86.6932
New York,1,40.6655,-73.9264
Washington,1,45.7608,-122.641
Florida,1,30.1893,-82.6261
Ohio,1,41.4302,-81.5889
California,1,37.7021,-122.095
Arizona,1,33.4731,-112.013
Virginia,1,37.1228,-80.6627
Missouri,1,38.6543,-90.2169
Ohio,1,41.6416,-83.545
Massachusetts,1,42.282,-71.1628
Texas,1,32.3772,-94.1885
Washington,1,45.7608,-122.641
Illinois,1,38.6309,-90.1227
New York,1,40.8101,-73.955
North Carolina,1,35.87,-78.5483
California,1,34.3058,-118.457
Oregon,1,45.4687,-122.589
Virginia,1,37.2288,-77.3921
Ohio,1,41.4823,-81.6153
Illinois,1,41.7714,-87.6739
Maryland,1,38.8836,-76.9051
North Carolina,1,35.313,-80.8843
North Carolina,1,35.5544,-78.7562
California,1,36.2068,-119.355
Illinois,1,42.3707,-87.8373
District of Columbia,1,38.9475,-77.0087
Louisiana,1,29.9674,-90.0592
Illinois,1,41.8753,-87.7255
Florida,1,26.1087,-80.2114
Oklahoma,1,36.1873,-95.9336
Ohio,1,41.6407,-83.5118
Ohio,1,39.7946,-84.2927
Arkansas,1,35.7835,-90.6647
Georgia,1,31.2105,-83.243
Tennessee,1,36.2377,-86.7431
Connecticut,1,41.2614,-73.1009
Ohio,1,39.9571,-83.0422
New York,1,40.6835,-73.9622
Wisconsin,1,45.0437,-92.0397
Illinois,1,41.7721,-87.6737
Alabama,1,32.4335,-86.6529
Georgia,1,34.3315,-84.1978
Kentucky,1,36.68,-87.428
Oklahoma,1,34.5907,-98.4452
Florida,1,26.6931,-80.6639
Texas,1,27.8006,-97.3964
Florida,1,26.2453,-80.1649
Florida,1,30.3022,-81.7334
New York,1,40.8178,-73.9223
Virginia,1,36.6989,-76.2775
Tennessee,1,36.1646,-86.7771
Tennessee,1,35.1768,-89.9177
Texas,1,32.9247,-96.7181
Alabama,1,33.486,-86.9107
North Carolina,1,34.2789,-77.8382
District of Columbia,1,38.8915,-76.9358
California,1,33.8895,-118.076
Ohio,1,38.6396,-82.771
California,1,38.4961,-121.393
South Carolina,1,34.7056,-79.8894
New Mexico,1,35.0551,-106.704
Nevada,1,36.1127,-115.173
Ohio,1,40.6648,-82.5728
Florida,1,27.4524,-80.3306
California,1,38.6235,-121.411
Virginia,1,37.5107,-77.6338
New York,1,41.701,-73.9211
Oregon,1,44.5894,-123.273
Oklahoma,1,36.187,-95.8966
Georgia,1,34.3315,-84.1978
Tennessee,1,35.1526,-90.053
North Carolina,1,35.1991,-80.8862
Texas,1,29.6513,-95.3718
New Jersey,1,40.7936,-74.0173
Texas,1,29.7654,-95.3663
Illinois,1,41.8866,-87.9012
Virginia,1,36.8677,-76.1651
Texas,1,30.1067,-95.2555
Kentucky,1,37.1463,-82.9425
Florida,1,30.3425,-81.6855
Mississippi,1,32.2901,-90.2402
Montana,1,46.0175,-114.182
Texas,1,29.7355,-94.9774
North Carolina,1,35.2069,-80.899
Indiana,1,41.6189,-87.2227
Alabama,1,33.4426,-86.1161
South Carolina,1,34.8526,-82.394
New Mexico,1,35.0813,-106.484
Arkansas,1,35.9308,-89.8994
Tennessee,1,36.0775,-86.6568
Missouri,1,37.7664,-93.5711
Ohio,1,40.6055,-80.6471
Texas,1,32.5249,-95.6372
North Carolina,1,34.8891,-79.0289
Maryland,1,38.4208,-75.5647
California,1,36.6777,-121.656
Maryland,1,39.3945,-76.5569
North Carolina,1,35.5897,-82.4229
Ohio,1,41.4093,-81.9145
Texas,1,30.636,-96.3616
District of Columbia,1,38.8861,-77.0122
Texas,1,31.8246,-102.53
California,1,37.595,-122.51
North Carolina,1,35.5906,-82.4221
California,1,37.2687,-121.8
Arizona,1,33.5676,-112.095
Maryland,1,39.123,-76.7914
California,1,33.9086,-118.242
Colorado,1,39.7429,-105.051
Michigan,1,42.9671,-83.7126
Tennessee,1,36.2103,-86.7874
Florida,1,28.6027,-81.3917
California,1,35.9624,-119.035
Missouri,1,38.7965,-90.2387
Arkansas,1,35.3588,-93.5221
South Carolina,1,33.5119,-81.8072
Florida,1,30.178,-82.6425
Louisiana,1,29.993,-90.03
Colorado,1,39.7426,-104.84
Washington,1,47.5174,-122.354
Alabama,1,33.4344,-86.9239
Alabama,1,33.5165,-86.8087
Colorado,1,39.7414,-104.845
Georgia,1,33.737,-84.2346
Nebraska,1,41.2388,-95.9311
Louisiana,1,30.7266,-90.5122
North Carolina,1,35.9539,-80.823
California,1,36.8408,-119.799
California,1,33.9024,-118.23
Florida,1,28.0213,-82.4417
Texas,1,32.7555,-96.7608
Texas,1,29.4875,-98.5762
South Carolina,1,32.9281,-80.0513
California,1,38.2454,-122.966
California,1,36.6996,-121.623
California,1,37.9294,-122.365
Pennsylvania,1,40.0108,-75.179
Maryland,1,38.8012,-77.0056
Florida,1,28.6027,-81.3917
Florida,1,25.9941,-80.2935
Florida,1,26.6242,-81.6858
Florida,1,25.9941,-80.2958
New Jersey,1,40.741,-74.1963
Florida,1,26.3683,-80.1289
Georgia,1,33.7528,-84.382
Massachusetts,1,42.3814,-71.2254
California,1,38.2454,-122.966
Florida,1,26.4091,-80.1024
Arkansas,1,35.3657,-93.5616
Nevada,1,36.2765,-115.099
Alaska,1,64.8395,-147.746
Missouri,1,39.098,-94.5657
New York,1,40.6912,-73.9397
North Carolina,1,34.8891,-79.0289
Maryland,1,39.5158,-76.2041
Florida,1,30.3548,-81.7014
New York,1,40.8412,-73.9094
Missouri,1,38.5926,-90.2349
Alabama,1,34.7937,-86.5409
New Mexico,1,35.093,-106.644
Illinois,1,42.2826,-89.0691
California,1,38.0022,-121.3
California,1,37.928,-122.336
Illinois,1,41.7669,-87.6542
Oregon,1,44.2059,-123.207
Washington,1,47.0676,-122.13
Ohio,1,39.3939,-84.5666
Texas,1,31.487,-100.455
Arizona,1,32.2342,-110.914
Mississippi,1,34.8734,-88.7076
Texas,1,29.6401,-95.6077
California,1,37.7429,-122.413
Maryland,1,39.534,-76.3475
California,1,36.3136,-121.354
Florida,1,26.6242,-81.6917
Tennessee,1,36.1501,-86.8055
Pennsylvania,1,40.0541,-75.0192
New Jersey,1,39.8952,-75.1241
Alabama,1,33.5434,-86.7273
South Carolina,1,34.9944,-80.9628
Washington,1,47.2355,-122.528
California,1,33.93,-118.292
North Carolina,1,35.9931,-78.8918
South Carolina,1,34.2189,-80.5648
New Mexico,1,35.684,-105.941
Ohio,1,39.3939,-84.5666
New Jersey,1,39.2598,-75.0801
Wisconsin,1,43.0163,-87.9309
Ohio,1,41.4421,-81.7775
Pennsylvania,1,40.4158,-79.993
Rhode Island,1,41.8321,-71.4426
Georgia,1,33.7529,-84.4841
Indiana,1,39.8171,-86.326
Mississippi,1,32.2943,-90.2428
Texas,1,29.8115,-95.7152
Florida,1,27.5163,-82.5567
Texas,1,32.8665,-96.8769
Texas,1,31.7776,-106.442
Pennsylvania,1,40.0179,-75.0826
Tennessee,1,35.0612,-89.8811
California,1,37.9382,-121.29
Tennessee,1,36.5017,-86.8839
Texas,1,29.4827,-98.466
Michigan,1,44.688,-85.52
New Jersey,1,40.8924,-74.1386
Virginia,1,39.0093,-77.4233
Washington,1,47.2554,-122.47
Texas,1,31.7761,-106.502
Texas,1,29.5172,-98.4641
South Carolina,1,33.5024,-81.7142
North Carolina,1,36.1219,-80.2441
Alabama,1,34.7776,-86.5629
California,1,34.1795,-117.309
South Carolina,1,34.979,-80.8574
Missouri,1,38.3857,-90.4022
South Carolina,1,34.2189,-80.5648
Illinois,1,39.8946,-91.3779
Oklahoma,1,35.4908,-97.5965
Arizona,1,33.4901,-111.954
California,1,37.9543,-121.259
Colorado,1,39.2167,-104.931
Illinois,1,39.8947,-91.3779
Ohio,1,38.8704,-83.9038
North Carolina,1,35.2705,-77.5643
Georgia,1,31.456,-83.4995
Maryland,1,38.9408,-76.8959
Virginia,1,36.8613,-76.2695
Pennsylvania,1,40.0137,-75.1503
California,1,34.1065,-118.368
Georgia,1,33.745,-84.4267
Arizona,1,33.3926,-112.006
Louisiana,1,30.4225,-91.0599
New York,1,41.6034,-73.6785
California,1,35.4093,-118.954
Texas,1,30.3501,-95.7885
Georgia,1,34.0108,-84.7547
Texas,1,30.3256,-95.3933
South Carolina,1,33.9197,-78.9288
Pennsylvania,1,40.4582,-79.9898
Michigan,1,42.2428,-83.5853
Minnesota,1,45.0208,-93.0224
Indiana,1,38.2776,-85.7372
New Hampshire,1,42.9078,-70.8132
New York,1,40.8126,-73.9292
Pennsylvania,1,39.9119,-75.2411
Michigan,1,42.351,-83.1108
Florida,1,26.1439,-80.2204
Alabama,1,30.6541,-88.2842
California,1,33.9726,-118.358
South Carolina,1,34.9353,-82.5589
Florida,1,25.9067,-80.2359
Missouri,1,37.2876,-94.0524
Tennessee,1,35.0928,-85.6435
Georgia,1,33.8116,-84.197
Minnesota,1,45.6768,-93.9249
Florida,1,30.3676,-81.499
Louisiana,1,30.0313,-89.9949
Ohio,1,39.8101,-84.2107
Oklahoma,1,36.1878,-95.9914
Pennsylvania,1,40.2559,-80.1769
